"col-12","col-12 2","col-12 3","col-12 4","col-12 href","col-12 5","col-12 href 2","col-12 6","btn href"
"HAT Sicaf","Milano","+39 / 02 89286200","info@hat.it","mailto:info@hat.it","http://www.hatsicaf.it","http://www.hatsicaf.it/","Ignazio Castiglioni, Nino Attanasio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl98$lnkDettaglio','')"
"HLD Conseils Italy","Milano","022555641","mbe@groupehld.com","mailto:mbe@groupehld.com","www.groupehld.com","https://www.aifi.it/en/www.groupehld.com","Marco Bernardi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl99$lnkDettaglio','')"
"Ibla Capital","Roma","+39 / 06 8635 6235","info@iblacapital.com","mailto:info@iblacapital.com","http://www.iblacapital.com","http://www.iblacapital.com/","Alessandro Lo Savio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl100$lnkDettaglio','')"
"IGI Private Equity","Milano","+39 / 02 83425770","matteo.cirla@igisgr.it; angelo.mastrandrea@igisgr.it","mailto:matteo.cirla@igisgr.it; angelo.mastrandrea@igisgr.it","http://www.igisgr.it","http://www.igisgr.it/","Matteo Cirla, Angelo Mastrandrea","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl101$lnkDettaglio','')"
"Innovative-RFK","Milano","+39/ 02 76003846","paolo.pescetto@innovative-rfk.it; antonello.carlucci@innovative-rfk.it","mailto:paolo.pescetto@innovative-rfk.it; antonello.carlucci@innovative-rfk.it","http://www.innovative-rfk.it","http://www.innovative-rfk.it/","Antonello Carlucci","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl102$lnkDettaglio','')"
"Intesa Sanpaolo – Direzione Group Shareholdings","Milano","-","massimo.vuillermin@intesasanpaolo.com; natalia.cappone@intesasanpaolo.com","mailto:massimo.vuillermin@intesasanpaolo.com; natalia.cappone@intesasanpaolo.com","http://www.intesasanpaolo.com","http://www.intesasanpaolo.com/","Massimo Vuillermin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl103$lnkDettaglio','')"
"Invitalia","Roma","+39 06 42160","segreteria_invman@invitalia.it; ariccio@invitalia.it ; dstraventa@invitalia.it","mailto:segreteria_invman@invitalia.it; ariccio@invitalia.it ; dstraventa@invitalia.it","http://www.invitalia.it","http://www.invitalia.it/","Ernesto Somma; Antonio Riccio; Daniele Straventa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl104$lnkDettaglio','')"
"Itago SGR","Venezia","+39 041 0996660","info@itagopartners.it","mailto:info@itagopartners.it","http://www.itagopartners.it","http://www.itagopartners.it/","Piergiorgio Fantin, Domenico Tonussi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl105$lnkDettaglio','')"
"Kairos Partners SGR","Milano","+39 02 777 18 1","e.schembari@kairospartners.com; r.zanco@kairospartners.com; m.bonfanti@kairospartners.com","mailto:e.schembari@kairospartners.com; r.zanco@kairospartners.com; m.bonfanti@kairospartners.com","https://www.kairospartners.com/ventures-esg-one/","https://www.kairospartners.com/ventures-esg-one/","Elisa Schembari; Roberto Zanco; Matteo Bonfanti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl106$lnkDettaglio','')"
"Key Capital","Milano","+39 / 328 4327060","info@keycapital.it","mailto:info@keycapital.it","http://www.keycapital.it","http://www.keycapital.it/","Giorgio Di Stefano","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl107$lnkDettaglio','')"
"Kyip Capital Sgr","Milano","0283972899","info@kyipcapital.com","mailto:info@kyipcapital.com","https://kyipcapital.com/","https://kyipcapital.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl108$lnkDettaglio','')"
"L Catterton Italy Advisors","Milano","+39 / 02 7626191","lcatterton.europe@lcatterton.com","mailto:lcatterton.europe@lcatterton.com","http://www.lcatterton.com","http://www.lcatterton.com/","L Catterton","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl109$lnkDettaglio','')"
"L&B Capital SGR","Milano","+39 055 26 333 1","investor@lbcapitalsgr.it","mailto:investor@lbcapitalsgr.it","http://www.lbcapitalsgr.it","http://www.lbcapitalsgr.it/","Aurea Pagnani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl110$lnkDettaglio','')"
"Lazio Innova","Roma","+39 / 06 605160","l.defabio@lazioinnova.it","mailto:l.defabio@lazioinnova.it","www.lazioinnova.it/innovaventure","https://www.aifi.it/en/www.lazioinnova.it/innovaventure","Andrea Ciampalini, Lorenzo De Fabio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl111$lnkDettaglio','')"
"LIFTT","Torino","+39 3497796983","alice.mariotti@liftt.com","mailto:alice.mariotti@liftt.com","https://www.liftt.com/","https://www.liftt.com/","Alice Mariotti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl112$lnkDettaglio','')"
"LigurCapital","Genova","01 0884911","ligurcapital@ligurcapital.it","mailto:ligurcapital@ligurcapital.it","https://www.ligurcapital.it/","https://www.ligurcapital.it/","Monica Nolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl113$lnkDettaglio','')"
"Lion River I NV","Milano","+39 02 43535063","lionriver1@generali.com","mailto:lionriver1@generali.com","","","Ileana Bolcato","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl114$lnkDettaglio','')"
"Macquarie – MAM","London","+ 39 / 351 7363060 ; +44 / 7917 635779","mamprivatemarketsemea@macquarie.com","mailto:mamprivatemarketsemea@macquarie.com","http://www.macquarie.com/eu","http://www.macquarie.com/eu","Raffaella Copper","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl115$lnkDettaglio','')"
"Mediocredito Centrale","Roma","+39 3351043263; +39 3346261560","alessandra.festini@mcc.it; maria.monna@mcc.it","mailto:alessandra.festini@mcc.it; maria.monna@mcc.it","https://mcc.it","https://mcc.it/","Alessandra Festini; Maria Monna","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl116$lnkDettaglio','')"
"Merito SGR","Milano","-","info@meritosgr.it","mailto:info@meritosgr.it","http://www.meritosgr.it/","http://www.meritosgr.it/","Ludovica Marzocchi; Niccolò Tanini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl117$lnkDettaglio','')"
"Mindful Capital Partners","Milano","+39 / 02 809401","corporate@mcpinvest.com","mailto:corporate@mcpinvest.com","http://www.mcpinvest.com","http://www.mcpinvest.com/","Alberto Camaggi, Andrea Tuccio, Lorenzo Stanca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl118$lnkDettaglio','')"
"MITO Technology","Milano","-","info@mitotech.eu","mailto:info@mitotech.eu","http://www.mitotech.eu","http://www.mitotech.eu/","Francesco De Michelis","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl119$lnkDettaglio','')"
"Mittel","Milano","+39 / 02 721411","pe@mittel.it","mailto:pe@mittel.it","http://www.mittel.it","http://www.mittel.it/","Pietro Santicoli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl120$lnkDettaglio','')"
"Montefiore Investment","Milano","+39 02 86 88 63 08","ml@montefiore.eu; ac@montefiore.eu","mailto:ml@montefiore.eu; ac@montefiore.eu","https://montefiore.eu/en/","https://montefiore.eu/en/","Marie Londero, Alessandro Candido","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl121$lnkDettaglio','')"
"Muzinich & Co.","Milano","+39 / 02 00685100","gpellegrini@muzinich.com; cbosco@muzinich.com","mailto:gpellegrini@muzinich.com; cbosco@muzinich.com","https://www.muzinich.com/","https://www.muzinich.com/","Carlo Bosco, Gianpaolo Pellegrini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl122$lnkDettaglio','')"
"Narval Investimenti","Torino","+39 / 011 5520442","info@narvalinvestimenti.it","mailto:info@narvalinvestimenti.it","http://www.narvalinvestimenti.it","http://www.narvalinvestimenti.it/","Mauro Castellano, Pietro Poli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl123$lnkDettaglio','')"
"Neva SGR","Torino","-","-","mailto:-","https://www.nevasgr.com/","https://www.nevasgr.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl124$lnkDettaglio','')"
"Nextalia SGR","Milano","+39 0238 2841","ir@nextaliasgr.com","mailto:ir@nextaliasgr.com","http://www.nextaliasgr.com","http://www.nextaliasgr.com/","Niccolò Bussolati","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl125$lnkDettaglio','')"
"Oltre Impact SGR","Milano","+39 02.45496412","info@oltreimpact.com; maddalena.deliso@oltreimpact.com","mailto:info@oltreimpact.com; maddalena.deliso@oltreimpact.com","http://www.oltreimpact.com","http://www.oltreimpact.com/","Maddalena De Liso","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl126$lnkDettaglio','')"
"Origine SGR","Milano","-","www.originesgr.com","https://www.aifi.it/en/www.originesgr.com","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl127$lnkDettaglio','')"
"Overseas Industries","Milano","+39 / 02 76012692","overseas@overseasindustries.com","mailto:overseas@overseasindustries.com","","","Gonzalo Bazzino, Federico Nordio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl128$lnkDettaglio','')"
"Oxy Capital Italia","Milano","+39 / 02 36723450","amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","mailto:amministrazione@oxycapital.com  stefano.visalli@oxycapital.com","http://www.oxycapital.com","http://www.oxycapital.com/","Stefano Visalli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl129$lnkDettaglio','')"
"PAI SAS - Italian Branch","Milano","+39 / 02 85451520","segreteria.milano@paipartners.com","mailto:segreteria.milano@paipartners.com","http://www.paipartners.com","http://www.paipartners.com/","Raffaele Vitale","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl130$lnkDettaglio','')"
"Palladio Holding","Milano","+39 / 02 72730700","n.buttignol@pfh.eu; n.iorio@pfh.eu","mailto:n.buttignol@pfh.eu; n.iorio@pfh.eu","http://www.pfh.eu","http://www.pfh.eu/","Nadia Buttignol,  Nicola Iorio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl131$lnkDettaglio','')"
"Partners Group (Luxembourg) S.A. - Milan Branch","Milano","+39 / 02 8883691","http://www.partnersgroup.com","http://www.partnersgroup.com/","-","","Enrico Pinelli, Raniero Proietti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl132$lnkDettaglio','')"
"Permira Associati","Milano","+39 / 02 76004740","giorgio.dinaro@permira.com","mailto:giorgio.dinaro@permira.com","http://www.permira.com","http://www.permira.com/","Giorgio Dinaro","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl133$lnkDettaglio','')"
"Pillarstone","Milano","+390282823900","info@pillarstone.com","mailto:info@pillarstone.com","http://www.pillarstone.com","http://www.pillarstone.com/","Gaudenzio Bonaldo Gregori","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl134$lnkDettaglio','')"
"PM&PARTNERS SGR","Milano","+39 02 7249041","andrea.mugnai@pm-partners.it","mailto:andrea.mugnai@pm-partners.it","http://www.pm-partners.it","http://www.pm-partners.it/","Andrea Mugnai","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl135$lnkDettaglio','')"
"Polis SGR – Gruppo LBO France","Milano","+39 02 3206001","sgr@polis-sgr.com","mailto:sgr@polis-sgr.com","","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl136$lnkDettaglio','')"
"Portobello Capital","Madrid","+34 914 318 071","info@portobellocapital.es","mailto:info@portobellocapital.es","http://www.portobellocapital.es/en/","http://www.portobellocapital.es/en/","Antonio Todisco","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl137$lnkDettaglio','')"
"Prana Ventures","Milano","-","info@pranaventures.it","mailto:info@pranaventures.it","http://www.pranaventures.it","http://www.pranaventures.it/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl138$lnkDettaglio','')"
"Private Equity Partners","Milano","+39 / 02 8052171","info@privateequitypartners.com","mailto:info@privateequitypartners.com","http://www.privateequitypartners.com","http://www.privateequitypartners.com/","Fabio L. Sattin","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl139$lnkDettaglio','')"
"Progressio SGR","Milano","+39 / 02 870611","segreteria@progressiosgr.it","mailto:segreteria@progressiosgr.it","http://www.progressiosgr.it","http://www.progressiosgr.it/","Filippo Gaggini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl140$lnkDettaglio','')"
"Quadrivio Group","Milano","+39 / 02 89093758","info@quadriviogroup.com","mailto:info@quadriviogroup.com","http://www.quadriviogroup.com","http://www.quadriviogroup.com/","Walter Ricciotti, CEO Quadrivio Group","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl141$lnkDettaglio','')"
"Quant>ICO Investment Club Opportunities","Milano","-","","","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl142$lnkDettaglio','')"
"QuattroR","Milano","+39 02 3679 9670","matilde.cucuzza@quattror.com","mailto:matilde.cucuzza@quattror.com","http://quattror.com","http://quattror.com/","Matilde Cucuzza, Investor relations & ESG","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl143$lnkDettaglio','')"
"Rancilio Cube Sicaf","Milano","-","http://www.ranciliocubesicaf.com","http://www.ranciliocubesicaf.com/","-","","Luca Rancilio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl144$lnkDettaglio','')"
"Real Estate Asset Management SGR - REAM SGR","Torino","+39 / 011 5623089","reamsgr@reamsgr.it","mailto:reamsgr@reamsgr.it","http://www.reamsgr.it","http://www.reamsgr.it/","Anna Artigiani, Stefano Magini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl145$lnkDettaglio','')"
"Renaissance Partners","Milano","+39 / 02 76415811","info@rpalt.com","mailto:info@rpalt.com","https://www.renaissancealternatives.com","https://www.renaissancealternatives.com/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl146$lnkDettaglio','')"
"Riello Investimenti SGR","Milano","+39 / 02 80504178","info@rielloinvestimenti.it","mailto:info@rielloinvestimenti.it","http://www.rielloinvestimenti.it","http://www.rielloinvestimenti.it/","Andrea Tomaschù, Federica Loconsolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl147$lnkDettaglio','')"
"Ring Capital","Paris","-","sara.debenedetti@ringcp.com","mailto:sara.debenedetti@ringcp.com","https://www.ringcp.com/","https://www.ringcp.com/","Sara De Benedetti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl148$lnkDettaglio','')"
"Rivean Capital","Milano","-","g.franze@riveancapital.com","mailto:g.franze@riveancapital.com","https://riveancapital.com/","https://riveancapital.com/","Giuseppe Franze","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl149$lnkDettaglio','')"
"Sagard","Milano","-","alessia.frigerio@sagard.eu","mailto:alessia.frigerio@sagard.eu","https://www.sagard.com/midcap/","https://www.sagard.com/midcap/","Andrea Bertoncello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl150$lnkDettaglio','')"
"Sagitta SGR","Milano","+39 / 02 30468301","info@sagittasgr.it","mailto:info@sagittasgr.it","http://www.sagittasgr.it","http://www.sagittasgr.it/","Paola Borracchini/Chiara Valenti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl151$lnkDettaglio','')"
"Scientifica Venture Capital","Roma","+39 06 58364 202","info@scientifica.vc","mailto:info@scientifica.vc","https://scientifica.vc/","https://scientifica.vc/","Simone Valorani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl152$lnkDettaglio','')"
"Sefea Impact SGR","Padova","+39 / 349 7549881","info@sefeaimpact.it","mailto:info@sefeaimpact.it","http://www.sefeaimpact.it","http://www.sefeaimpact.it/","Sara D’Aulerio","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl153$lnkDettaglio','')"
"Sienna Investment Managers Italia SGR","-","-","","","-","","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl154$lnkDettaglio','')"
"Sienna Private Equity","Milano","-","siennapei.srl@legalmail.it","mailto:siennapei.srl@legalmail.it","https://www.sienna-im.com/services/private-equity/","https://www.sienna-im.com/services/private-equity/","Alessandro Fogo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl155$lnkDettaglio','')"
"Simest","Milano","+39 0232329612","v.veri@simest.it","mailto:v.veri@simest.it","http://www.simest.it","http://www.simest.it/","Vera Veri","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl156$lnkDettaglio','')"
"Sinloc Investimenti SGR","Padova","+39/ 0498456911","info@sinlocinvestimentisgr.com","mailto:info@sinlocinvestimentisgr.com","http://www.sinlocinvestimentisgr.com","http://www.sinlocinvestimentisgr.com/","Enzo Pietropaoli","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl157$lnkDettaglio','')"
"Siryo","Bari","0803848614","info@siryo.it","mailto:info@siryo.it","http://www.siryo.it/it/","http://www.siryo.it/it/","Ercole Festa","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl158$lnkDettaglio','')"
"Smart Capital","Monza","+39 3392778721","amministrazione@smart-capital.it","mailto:amministrazione@smart-capital.it","https://www.smart-capital.it/","https://www.smart-capital.it/","Andrea Costantini; Andrea Faraggiana","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl159$lnkDettaglio','')"
"Sofinnova Partners","Paris","+33 / 01 76234100","info@sofinnovapartners.com","mailto:info@sofinnovapartners.com","http://www.sofinnovapartners.com","http://www.sofinnovapartners.com/","Graziano Seghezzi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl160$lnkDettaglio','')"
"Star Capital SGR","Milano","+39 / 02 88585411","info@starcapital.it","mailto:info@starcapital.it","http://www.starcapital.it","http://www.starcapital.it/","Marco Gazzaniga","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl161$lnkDettaglio','')"
"Star Tech Ventures","Milano","+39 3497571858","novica.mrdovic@add-value.it","mailto:novica.mrdovic@add-value.it","https://startechventures.eu/","https://startechventures.eu/","Novica Mrdovic Vianello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl162$lnkDettaglio','')"
"Style Capital SGR","Milano","+39 / 02 45499848","roberta.benaglia@stylecapital.it , info@stylecapital.it","mailto:roberta.benaglia@stylecapital.it , info@stylecapital.it","http://www.stylecapital.it","http://www.stylecapital.it/","Roberta Benaglia","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl163$lnkDettaglio','')"
"Sviluppo Imprese Centro Italia SGR","Firenze","+39 / 055 200751","info@fondisici.it","mailto:info@fondisici.it","http://www.fondisici.it","http://www.fondisici.it/","Guido Tommei","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl164$lnkDettaglio','')"
"Swiss Life Asset Managers Luxembourg Succursale Italia","Milano","+39 02 38 585 779","Antonio.Iaquinta@swisslife-am.com","mailto:Antonio.Iaquinta@swisslife-am.com","http://www.swisslife-am.com","http://www.swisslife-am.com/","Antonio Iaquinta","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl165$lnkDettaglio','')"
"Tages Capital SGR","Milano","+39 / 02 87337458","angela.racca@tagescapital.com","mailto:angela.racca@tagescapital.com","http://www.tagescapitalsgr.com/","http://www.tagescapitalsgr.com/","Angela Racca","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl166$lnkDettaglio','')"
"TeamSystem Capital at Work SGR","Milano","02 36569566","info@tscawsgr.com; investor@tscawsgr.com","mailto:info@tscawsgr.com; investor@tscawsgr.com","http://www.tscawsgr.com/it","http://www.tscawsgr.com/it","Dario Fracchiolla, Managing Director","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl167$lnkDettaglio','')"
"The Equity Club","Milano","0297807112","direzione@equityclub.eu","mailto:direzione@equityclub.eu","https://www.equityclub.eu/","https://www.equityclub.eu/","Filippo Penatti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl168$lnkDettaglio','')"
"Three Hills Capital Partners","Milano","+39 / 02 82959110","info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","mailto:info@threehills.com, m.anatriello@atypicalpartner.com, b.tamburi@threehills.com, investorservices@threehills.com","http://www.threehills.com","http://www.threehills.com/","Marco Anatriello, Beatrice Tamburi, Anna Vivaldi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl169$lnkDettaglio','')"
"Tikehau Capital","Milano","+39 / 02 00631500","Info-Milan@tikehaucapital.com","mailto:Info-Milan@tikehaucapital.com","http://www.tikehaucapital.com","http://www.tikehaucapital.com/","Roberto Quagliuolo","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl170$lnkDettaglio','')"
"ToSeed","Siena","0577-257322","giovanni.ferri@toseed.it","mailto:giovanni.ferri@toseed.it","https://toseed.it/","https://toseed.it/","Giovanni Ferri","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl171$lnkDettaglio','')"
"Trentino Sviluppo","Rovereto","+39 / 0464 443111","info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","mailto:info@trentinosviluppo.it rita.scottini@trentinosviluppo.it","http://www.trentinosviluppo.it","http://www.trentinosviluppo.it/","Rita Scottini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl172$lnkDettaglio','')"
"Trilantic Europe","Milano","-","lfelisati@trilanticeurope.com","mailto:lfelisati@trilanticeurope.com","http://www.trilanticeurope.com","http://www.trilanticeurope.com/","Luca Felisati","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl173$lnkDettaglio','')"
"Triton","Milano","+39 / 02 82952820","Viola@triton-partners.com","mailto:Viola@triton-partners.com","http://www.triton-partners.com","http://www.triton-partners.com/","Lodovico Viola","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl174$lnkDettaglio','')"
"Unigrains Italia","Milano","-","smasini@unigrainsdev.com","mailto:smasini@unigrainsdev.com","https://www.unigrains.fr/en/","https://www.unigrains.fr/en/","Franceso Orazi, Alfredo Cicognani, Stefano Masini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl175$lnkDettaglio','')"
"Vertis SGR","Napoli","+39 / 081 2404096","vertis@vertis.it","mailto:vertis@vertis.it","http://www.vertis.it","http://www.vertis.it/","Amedeo Giurazza","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl176$lnkDettaglio','')"
"Weltix","Milano","-","info@weltix.tech","mailto:info@weltix.tech","https://www.weltix.tech/","https://www.weltix.tech/","Antonio Chiarello","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl177$lnkDettaglio','')"
"Wise Equity SGR","Milano","+39 / 02 8545691","segreteria@wisesgr.com","mailto:segreteria@wisesgr.com","http://www.wisesgr.com","http://www.wisesgr.com/","Paolo Gambarini","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl178$lnkDettaglio','')"
"WRM Group","Milano","+39 / 02 47923020","info@wrmgroup.net","mailto:info@wrmgroup.net","http://www.wrmgroup.net","http://www.wrmgroup.net/","Fabrizio Boaron/David Calò","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl179$lnkDettaglio','')"
"XGen Venture SGR","Milano","+39 02 36515110","laura.pizzi@xgenventure.com","mailto:laura.pizzi@xgenventure.com","https://xgenventure.com/","https://xgenventure.com/","Laura Pizzi","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl180$lnkDettaglio','')"
"Yarpa Investimenti SGR","Milano","+39 / 02 36632901","alenotti@yarpa.it","mailto:alenotti@yarpa.it","http://www.yarpa.it","http://www.yarpa.it/","Alessandro Lenotti","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl181$lnkDettaglio','')"
"Zenit SGR","Milano","+39 / 02806071","g.scrofani@zenitonline.it","mailto:g.scrofani@zenitonline.it","http://www.zenitonline.it","http://www.zenitonline.it/","Giovanni Scrofani","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl182$lnkDettaglio','')"
"ZEST GROUP","Roma","+39 / 06 45473124","luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","mailto:luca.zanon@zestgroup.vc; segreteria.direzionale@zestgroup.vc","http://zestgroup.vc","http://zestgroup.vc/","-","javascript:__doPostBack('ctl00$ctl18$rptaderentiassociati$ctl183$lnkDettaglio','')"
